geneId	total	isoform_def	isoform_undef
Myo1d	1	0	1
Magix	1	0	1
Myo1f	3	1	2
Fras1	32	18	14
Zglp1	1	1	0
Trdmt1	21	8	13
Dysf	3	0	3
Ascc1	231	157	74
Myo10	107	33	74
Xylt1	44	2	42
Xylt2	31	14	17
Frat2	308	305	3
Myo16	45	0	45
Myo19	22	1	21
Rnps1	1182	402	780
Ivns1abp	830	364	466
Clptm1	325	180	145
Apln	1	0	1
Aplf	75	4	71
Myo7a	16	1	15
Abracl	2590	2514	76
Uhmk1	36	6	30
Magoh	1039	1000	39
Hs1bp3	33	12	21
Sept1	119	109	10
Sept3	2224	37	2187
Sept2	118	99	19
Sept5	428	0	428
Sept4	42	16	26
Samd14	601	215	386
Myo5c	1	0	1
Samd15	28	24	4
Sdc4	8	2	6
Tgds	17	10	7
Myo5b	5	0	5
Sdc3	153	14	139
Sdc2	40	33	7
Samd10	227	137	90
Samd12	17	14	3
Rbms1	58	7	51
Samd13	1	0	1
Cep57l1	97	40	57
Rbms3	44	1	43
Rbms2	49	34	15
Nckap5	137	1	136
Msra	361	6	355
Nckap1	289	15	274
Pttg1ip	159	120	39
Gabrg2	182	100	82
Gabrg1	5	1	4
Myo5a	200	7	193
Gabrg3	27	13	14
Igf2	21	14	7
Igf1	12	4	8
Ankfy1	128	11	117
Pdcd6ip	107	15	92
Apoo	190	33	157
Bst2	19	16	3
Apon	1	1	0
Kirrel3	68	0	68
Apom	2	1	1
Nol12	500	312	188
Nol11	250	71	179
Nol10	50	6	44
Apoh	1	1	0
Sdc1	91	67	24
Tmsb15b1	2	0	2
Eda2r	6	0	6
Apoe	943	906	37
Apod	10	10	0
Tmsb15b2	5	0	5
Rab9	406	378	28
Sepn1	61	6	55
Rab7	1086	889	197
Insig1	104	56	48
Gabra4	70	31	39
Gabra3	20	6	14
Insig2	184	91	93
Gabra5	55	14	41
Gabra2	526	116	410
Gabra1	24	9	15
Rac2	14	9	5
Sdf4	500	407	93
Rac3	1208	1030	178
Sdf2	389	344	45
Rac1	1387	840	547
Zkscan8	26	3	23
Col3a1	6	1	5
Zkscan6	68	25	43
Trpm2	9	4	5
Cd300a	1	0	1
Zkscan7	1	0	1
Trpm1	1	1	0
Gab1	58	1	57
Zkscan1	329	170	159
Trpm7	104	3	101
Tgfa	6	0	6
Fam103a1	838	743	95
Gab3	2	1	1
Gab2	32	0	32
Zkscan4	16	8	8
Trpm4	17	6	11
Zkscan5	48	17	31
Trpm3	3	0	3
Zkscan2	20	14	6
Trpm6	7	0	7
Zkscan3	430	137	293
Sde2	367	44	323
Gm21586	7	0	7
Sepp1	80	32	48
Usmg5	560	439	121
Zfp36l2	51	14	37
Zfp36l1	183	9	174
Aprt	1331	1213	118
Mesdc2	310	246	64
Hdgf	1427	782	645
Lsamp	248	0	248
Dab2ip	132	0	132
Myo9b	73	0	73
Magt1	121	32	89
Msx1	5	5	0
Sppl3	123	79	44
Nol4l	119	4	115
Rae1	649	506	143
Mesdc1	100	99	1
Myo9a	177	0	177
Samd4b	201	5	196
Etnk2	13	6	7
Gad1	171	58	113
Etnk1	244	57	187
Ergic1	304	112	192
Gad2	552	81	471
Ergic3	1212	964	248
Pacsin1	78	52	26
Ergic2	552	370	182
Pacsin3	92	40	52
Pacsin2	38	9	29
Vmp1	320	246	74
Gabrb1	92	28	64
Gabrb3	189	45	144
Gabrb2	19	5	14
Rad1	151	119	32
Kif26b	49	3	46
Kif26a	101	2	99
Sdhd	138	123	15
Sdhc	700	430	270
Aptx	301	188	113
Sdhb	2020	1699	321
Sdha	694	502	192
Ckap2l	171	11	160
Rag1	2	0	2
Msx2	1	1	0
Msx3	2	1	1
Rbmx2	318	54	264
A230072I06Rik	5	5	0
Katnbl1	78	5	73
Raf1	515	298	217
Papolg	75	17	58
Papolb	2	2	0
Papola	921	522	399
Zfp119a	16	10	6
Zfp119b	23	14	9
Rai1	107	17	90
Trpv2	27	1	26
Rai2	104	83	21
Dlx1as	31	23	8
Mlxipl	1	0	1
Mblac1	67	67	0
Mblac2	127	92	35
Sdk1	20	0	20
Atg9a	95	13	82
Atg9b	2	0	2
Pear1	3	1	2
Sdk2	38	0	38
Znhit2	195	195	0
Pfdn6	1492	1436	56
Znhit1	792	620	172
Pfdn5	4257	4034	223
Pfdn4	1005	799	206
Peak1	116	113	3
Znhit6	249	137	112
Pfdn2	2154	2048	106
Pfdn1	1230	972	258
Znhit3	253	217	36
Nufip1	181	99	82
Nufip2	202	0	202
Sepw1	6855	4982	1873
Nfatc4	46	5	41
Trpt1	87	22	65
Ccdc28a	40	26	14
Nfatc1	2	0	2
Ccdc28b	700	483	217
Nfatc3	30	23	7
Nfatc2	9	0	9
Kif21a	1158	0	1158
Kif21b	468	4	464
Prelid1	1346	1225	121
Prelid2	8	6	2
Slc22a23	34	1	33
Usp27x	23	22	1
Slc22a29	1	0	1
Cabp7	2	0	2
Bud31	1142	933	209
Cabp1	133	111	22
Slc22a21	5	1	4
Lpxn	3	0	3
Sept7	1855	126	1729
Sept6	334	108	226
Pcna-ps2	117	114	3
Sept9	276	86	190
Odf2l	187	138	49
Ppp3r1	180	0	180
Sept8	92	12	80
Kif20a	56	3	53
Kif20b	101	19	82
Slc22a15	40	37	3
Galc	30	22	8
Nwd2	6	0	6
Gale	91	60	31
Mta1	253	1	252
Nwd1	1	0	1
Slc22a18	1	1	0
Tgs1	498	10	488
Slc22a17	499	217	282
Phyhipl	235	183	52
Galm	3	2	1
Mta2	354	175	179
Mta3	41	27	14
Rb1	89	4	85
Trps1	84	2	82
Atg4b	314	182	132
Odf3b	2	0	2
Atg4c	31	16	15
Lancl2	166	62	104
Lancl3	68	26	42
Atg4a	20	8	12
Bud13	44	17	27
Spats2l	136	35	101
Atg4d	83	59	24
Leprot	452	366	86
Lancl1	538	356	182
Cyhr1	147	131	16
Ran	5619	5143	476
Gamt	154	134	20
Psme4	99	1	98
Psme3	271	157	114
Ccdc65	3	1	2
Ccdc66	116	1	115
Psme2	496	388	108
Psme1	1038	769	269
Ccdc61	106	44	62
Ccdc62	3	2	1
Ganc	31	9	22
Ipo11	59	3	56
Mtap	103	82	21
Ipo13	106	22	84
Ccdc58	264	230	34
Sdpr	14	12	2
Ccdc59	721	309	412
Ccdc57	10	1	9
Agap1	255	209	46
Agap2	4	0	4
Agap3	157	15	142
1110020A21Rik	13	13	0
Cldn5	1	1	0
Rd3	3	3	0
Mex3a	869	3	866
Cldn3	127	127	0
Rala	2452	2025	427
Ralb	123	85	38
Mex3b	158	46	112
Galt	47	16	31
Col22a1	10	0	10
Cldn7	1	1	0
Psmf1	254	197	57
Ccdc50	484	155	329
Pusl1	199	53	146
Ccdc51	68	58	10
Prkcsh	496	311	185
Ccdc47	197	16	181
Ehmt2	401	73	328
Arap1	7	3	4
Raly	1295	151	1144
Ehmt1	528	15	513
Arap2	17	6	11
Mex3c	42	7	35
Mex3d	46	5	41
Ccdc43	201	168	33
Psmg2	309	272	37
Psmg1	221	204	17
Psmg4	747	736	11
Psmg3	38	34	4
Ccdc40	27	8	19
Cadm4	318	185	133
Mfsd10	159	64	95
Cadm3	292	117	175
Mfsd11	70	2	68
Ccdc39	30	7	23
Mfsd12	31	8	23
Ccdc34	1528	155	1373
Cadm2	198	0	198
Cadm1	1136	0	1136
Gar1	488	229	259
Kcnab3os	6	1	5
Zranb1	399	52	347
Cldn1	2	2	0
Zranb2	1087	394	693
Cldn2	1	0	1
Zranb3	18	0	18
Abtb1	105	28	77
Btf3	6332	6137	195
Abtb2	12	2	10
Bloc1s1	21	0	21
Bloc1s2	526	469	57
Bloc1s3	40	29	11
Bloc1s4	231	231	0
Sec61g	1017	679	338
Bloc1s5	177	140	37
Bloc1s6	236	78	158
Rdx	1157	10	1147
Ccdc32	394	215	179
Ccdc33	1	0	1
Sec61b	2182	2134	48
Ccdc30	39	17	22
Asf1b	57	45	12
Asf1a	499	478	21
Pea15a	1054	741	313
Mtbp	20	6	14
Ccdc25	306	16	290
Ccdc24	1	0	1
Rel	13	0	13
Acadsb	206	95	111
Psma4	2381	2082	299
Mfsd2a	53	28	25
Psma3	2753	2332	421
Btg3	58	43	15
Fgf14	18	1	17
Psma6	2314	2111	203
Btg2	860	704	156
Fgf15	39	37	2
Psma5	1055	987	68
Btg1	1197	1085	112
4930507D05Rik	4	3	1
Fgf18	3	2	1
Psma2	2309	2049	260
Psma1	1904	1705	199
Ccdc22	185	138	47
Fgf12	50	1	49
Fgf13	337	15	322
Fgf10	6	1	5
Fam169a	20	12	8
Fgf11	23	1	22
Ccdc18	58	0	58
Fam168b	619	56	563
Fam168a	536	41	495
Ccdc17	1	0	1
Isoc2b	22	21	1
Ccdc14	9	0	9
Mtg1	103	78	25
Ccdc15	47	1	46
Mtg2	221	43	178
Ccdc12	1038	892	146
Rfk	146	86	60
Isoc2a	6	4	2
Ccdc13	6	4	2
Rara	29	5	24
Rarb	17	6	11
Gars	806	120	686
Frmd4a	872	128	744
Frmd4b	369	183	186
Gart	253	153	100
Psmb5	2415	2311	104
Tmem191c	62	7	55
Psmb4	2481	2317	164
Psmb7	2339	2117	222
Psmb6	3949	3680	269
Psmb1	2919	2701	218
Psmb3	2112	1462	650
Psmb2	2284	2131	153
Fgf23	8	0	8
Sdsl	10	0	10
Mtdh	1399	759	640
Ttyh3	478	446	32
Zkscan14	103	99	4
Ttyh1	250	127	123
Ttyh2	4	0	4
Mtf1	121	71	50
Zkscan17	75	16	59
Mtf2	503	49	454
Epdr1	50	31	19
Gas2	45	6	39
Gas1	271	255	16
Gas6	43	22	21
Rcsd1	3	2	1
Psma7	4083	3509	574
Gas8	200	129	71
Gas7	77	1	76
Psmc6	1205	1046	159
Rufy1	106	35	71
Psmc5	1066	926	140
Tmco6	9	2	7
Psmc2	895	1	894
Psmc1	690	441	249
Rufy2	205	12	193
Psmc4	1547	1288	259
Rufy3	1159	824	335
Psmc3	1025	667	358
Gatc	208	161	47
Hsp90b1	1332	95	1237
Gatb	65	39	26
Ccl17	1	0	1
Rhd	2	0	2
Gatm	24	17	7
Ccl12	3	3	0
RP23-291B1.2	45	45	0
Etnppl	1	1	0
Ikbkap	192	13	179
Tmco3	86	55	31
Psmb9	4	0	4
Tmco4	4	1	3
Psmb8	6	5	1
Tmco1	392	302	90
Spsb2	31	19	12
Psmd7	1780	1666	114
Spsb3	307	207	100
Psmd6	1171	1061	110
Rarg	11	5	6
Psmd9	502	475	27
Spsb1	15	1	14
Psmd8	1717	1544	173
Psmd3	739	548	191
Psmd2	922	324	598
Psmd5	207	159	48
Psmd4	1764	1413	351
Psmd1	716	23	693
Spsb4	110	76	34
Ccl25	130	84	46
Rars	317	196	121
Tubb4b	1977	1765	212
Gast	1	1	0
Tubb4a	513	210	303
Brinp2	133	108	25
Brinp1	44	11	33
Rnpepl1	158	108	50
Nepro	20	5	15
Tmem194b	25	8	17
Brinp3	13	1	12
Chrnb4	1	0	1
Trp53rkb	121	58	63
Chrnb2	58	0	58
Trp53rka	218	183	35
Chrnb1	3	0	3
Emx2os	22	2	20
Popdc2	1	0	1
Popdc3	1	1	0
Adamts1	39	3	36
Btaf1	46	0	46
Tubb2b	50023	45361	4662
Adamts5	18	5	13
Tubb2a	4477	3964	513
Adamts4	28	1	27
Adamts3	16	0	16
Adamts2	18	3	15
Adamts9	2	1	1
Adamts8	4	2	2
Rab3gap2	45	20	25
Adamts7	47	4	43
Adamts6	3	0	3
Rab3gap1	50	28	22
Gtf2i	509	173	336
Nomo1	87	14	73
Cept1	94	60	34
Gtf2b	423	385	38
Pipox	29	6	23
Sesn2	9	7	2
Gm26902	8	0	8
Sesn1	93	21	72
Scmh1	231	110	121
Rilpl2	173	164	9
Rilpl1	73	53	20
Sesn3	140	100	40
Ffar1	1	1	0
Gm26909	2	0	2
Rlf	89	81	8
Map4k5	99	19	80
Map4k4	913	624	289
Mtm1	13	2	11
Map4k3	61	1	60
Gtf3a	661	579	82
Ptprc	6	4	2
Ptprb	1	0	1
Ptpre	63	11	52
Ptprd	1071	4	1067
Ptpra	371	43	328
Map4k2	40	3	37
Mypop	83	73	10
Chrna3	3	3	0
Mfap3l	3	2	1
Map4k1	31	3	28
Mtl5	1	1	0
Chrna7	2	2	0
Chrna5	1	1	0
Chrna4	3	0	3
Rbpms	2	2	0
Lztfl1	417	366	51
Gimap9	2	1	1
Sap30l	144	109	35
Picalm	162	112	50
Galnt1	125	30	95
Tmem198b	28	3	25
Mto1	138	72	66
Galnt4	2	2	0
Galnt7	38	12	26
Dtx3l	1	0	1
Rp2	42	28	14
Rp9	1110	925	185
Nadk2	69	11	58
Psme2b	116	114	2
Tha1	11	3	8
Map1lc3a	2304	2154	150
Map1lc3b	3870	3774	96
Ganab	204	0	204
Ctdnep1	248	169	79
Rpe	124	75	49
Rrnad1	179	25	154
Ptpn6	3	1	2
Ptpn9	121	42	79
Ptpn3	2	0	2
Ptpn2	140	92	48
Mtor	82	22	60
Ptpn5	164	46	118
Ptpn4	117	3	114
Acadvl	174	115	59
Ptpn1	661	434	227
Galnt9	39	29	10
Thbd	1	1	0
Dicer1	145	0	145
Mki67	263	0	263
Serbp1	4537	3667	870
Aqp9	2	0	2
Rrh	8	8	0
Aqp5	1	1	0
Aqp4	7	2	5
Gba2	146	44	102
Aqp1	1	1	0
Tubal3	1	0	1
Cldnd1	478	391	87
Mvb12a	234	189	45
Heca	11	0	11
Mvb12b	363	284	79
Mtpn	1033	126	907
Sympk	166	42	124
Gsdmc4	1	0	1
Ahdc1	113	0	113
Wrap73	315	233	82
CR974586.2	12	8	4
Dmrta2os	34	27	7
Cep85l	74	0	74
Tfip11	111	50	61
Btrc	169	68	101
Slc45a3	9	4	5
Slc45a4	28	0	28
Slc45a1	58	16	42
Gbas	208	162	46
Rnase4	12	0	12
Rbak	47	25	22
Wrap53	112	78	34
Mtrr	37	8	29
Sox6os	4	2	2
Zzz3	169	110	59
Vnn1	2	1	1
Keap1	427	245	182
Cldn34c1	140	92	48
Cldn34c2	1	0	1
Gbe1	28	19	9
Ramp1	41	41	0
Ptprs	948	545	403
Sp100	1	0	1
Ptprr	18	6	12
Ptpru	17	2	15
Ptprt	38	0	38
Ptpro	80	7	73
Ptprn	12	4	8
Ptprk	50	21	29
Ptprj	16	0	16
Ptprm	11	0	11
Rnasel	213	7	206
Ptprg	62	10	52
Ptprf	255	1	254
Ptprh	3	0	3
Efcab1	7	5	2
Efcab2	42	31	11
Heg1	103	3	100
Mttp	106	2	104
Gdpgp1	9	6	3
Alpk1	3	0	3
Acvr1	47	2	45
Efcab5	1	0	1
Efcab6	18	0	18
Gm26910	6	0	6
Efcab7	32	1	31
Scml2	3	0	3
Scml4	10	4	6
Znrd1as	57	49	8
Zmpste24	77	25	52
Rsad1	25	2	23
Uspl1	84	47	37
Gxylt2	5	1	4
Gxylt1	90	4	86
Slc32a1	189	130	59
Mtx1	409	340	69
Mtx2	646	589	57
Ryk	216	11	205
Mtx3	37	8	29
Gbf1	249	25	224
Mad1l1	82	18	64
Ranbp10	42	3	39
Ramp3	14	13	1
Ramp2	74	69	5
Ranbp17	9	0	9
Mtss1l	103	2	101
Zgpat	5	0	5
Dusp26	165	143	22
Dusp28	89	74	15
Rbfa	332	286	46
Lmtk2	9	0	9
Lmtk3	90	0	90
Smchd1	391	79	312
Dusp22	27	16	11
Dusp23	44	39	5
Helq	33	2	31
Nr3c2	13	0	13
Nr3c1	24	4	20
Helt	7	5	2
Helz	235	1	234
Fam166b	2	2	0
Selo	154	60	94
Selm	181	163	18
Selk	2969	2775	194
Selt	364	46	318
Nkapl	80	80	0
Mfsd7a	1	0	1
Mfsd7b	28	26	2
Fam167a	32	3	29
Helb	20	1	19
AC087559.2	7	0	7
Inhba	53	3	50
Inhbb	72	41	31
Kctd20	305	166	139
Kctd21	14	7	7
Atg101	451	427	24
Tmem88b	1	0	1
Rbm3	2649	2311	338
RP23-407N2.2	13	0	13
Rbm4	7	0	7
Hmgcs1	1223	646	577
Rbm7	364	334	30
Rbks	5	2	3
Rbm5	934	377	557
Rbm6	599	108	491
Ppdpf	3274	2642	632
Kctd10	173	84	89
Gap43	2293	1756	537
Kctd15	148	114	34
Kctd17	1	0	1
Kctd18	94	70	24
Kctd11	5	4	1
Kctd12	94	91	3
Hmgcs2	6	3	3
Kctd13	581	515	66
Kctd14	28	22	6
Rbl2	25	11	14
Rbl1	21	5	16
Fam161a	10	3	7
Sag	8	0	8
Fam161b	82	10	72
Dusp14	100	74	26
Dusp15	32	20	12
Dusp16	25	2	23
Dusp18	129	52	77
Dusp19	7	0	7
Pmepa1	118	26	92
Tmem86b	8	6	2
Tmem86a	116	92	24
Nxf1	1347	908	439
Muc1	5	2	3
Fam162a	594	317	277
Pdap1	2564	1122	1442
Hes1	86	65	21
Bub3	1041	791	250
Dusp10	28	6	22
Hes5	444	274	170
Rbmx	829	652	177
Bub1	72	16	56
Dusp11	397	245	152
Dusp12	147	108	39
Gbp3	1	0	1
Clcn6	139	3	136
Clcn7	48	5	43
Clcn4	754	34	720
Clcn5	36	3	33
Thrb	9	0	9
Thra	4080	1832	2248
Tmem87a	25	4	21
Poc1b	136	39	97
Tmem87b	85	8	77
Poc1a	61	46	15
Fam163a	12	0	12
Ostf1	48	42	6
Rnaseh2c	857	795	62
Rnaseh2b	497	360	137
Heph	2	0	2
Fam163b	15	8	7
Rnaseh2a	267	223	44
RP23-421O10.2	3	1	2
Morn1	17	4	13
Sct	7	4	3
Morn2	273	250	23
Morn4	385	218	167
Scx	4	3	1
Nfrkb	177	13	164
Serf1	3401	3235	166
L1cam	227	0	227
Serf2	4429	3021	1408
Pcdh10	149	145	4
Trrap	173	99	74
Pcdh17	90	21	69
Pcdh19	91	8	83
Pcdh18	33	4	29
Pcdh15	19	14	5
Sf1	471	156	315
Hes6	1359	1141	218
Hes7	6	0	6
Gbp7	3	0	3
Trmt2a	221	143	78
Trmt2b	21	9	12
Galr1	2	0	2
Nr1h3	4	2	2
Nr1h2	263	161	102
Araf	166	46	120
Snrpb2	1096	590	506
Rhebl1	197	122	75
Trmt1l	186	126	60
Rbp4	3	2	1
Dixdc1	158	51	107
Rbp1	596	574	22
Lrba	19	12	7
Set	2602	1532	1070
Thy1	52	46	6
Snrpa1	340	64	276
Setx	98	0	98
Errfi1	60	21	39
Rexo1	437	17	420
Rexo4	212	119	93
Sfn	1	1	0
Rexo2	468	427	41
Nolc1	515	131	384
Rbpj	236	159	77
Pcdh20	27	12	15
Trmt11	48	18	30
Trmt12	58	55	3
Trmt13	183	139	44
Arf4	2383	2282	101
Arf3	782	12	770
Arf2	417	319	98
Dstyk	75	2	73
Arf1	2540	2015	525
Depdc7	4	2	2
Mansc1	3	3	0
Depdc5	65	4	61
Shb	55	13	42
Rbsn	134	79	55
Smim10l1	508	502	6
Shd	274	178	96
Tnfrsf1b	2	0	2
Shf	85	46	39
M1ap	1	0	1
Tnfrsf1a	56	44	12
Hey2	2	2	0
Hyls1	19	11	8
Hey1	83	57	26
Arg2	53	49	4
Hcls1	2	0	2
Areg	4	1	3
Calcrl	1	0	1
Anapc11	1713	1489	224
Usp9x	248	3	245
Anapc10	329	119	210
Tuba4a	41	31	10
Anapc16	527	489	38
Anapc13	754	509	245
Anapc15	296	114	182
Arf6	273	164	109
Arf5	3389	3146	243
Anxa9	2	0	2
Tnfrsf17	2	2	0
Anxa7	76	54	22
Anxa6	68	5	63
Sez6	429	40	389
Heyl	2	1	1
Vkorc1l1	82	31	51
Bcap29	72	31	41
Tnfrsf23	4	4	0
Agbl5	26	2	24
Tnfrsf21	125	55	70
Tnfrsf22	4	2	2
Hexa	241	170	71
Col23a1	2	0	2
Hexb	76	50	26
Tnfrsf25	1	0	1
Agbl3	32	8	24
Hs6st3	1	0	1
Hs6st2	307	8	299
Bcap31	296	199	97
Hs6st1	50	50	0
Ski	195	4	191
Ms4a6d	1	0	1
Asb17os	2	1	1
Tnfrsf19	51	10	41
Serping1	52	5	47
Tuba1b	6823	5821	1002
Tuba1a	89175	78133	11042
Tuba1c	258	145	113
Mum1	237	62	175
Sla	223	106	117
Slk	63	0	63
Sln	28	27	1
Hvcn1	2	2	0
Serpinf1	1	0	1
Arid1a	563	1	562
Arid1b	95	2	93
Mad2l2	650	346	304
Pcdhga11	5	0	5
Pcdhga10	4	0	4
Pcdhga12	168	167	1
Mul1	97	70	27
Tmem183a	492	374	118
Mad2l1	99	74	25
Lhcgr	2	0	2
Rbx1	3774	3364	410
Klhl18	63	46	17
Smo	105	97	8
Klhl15	18	7	11
Klhl12	117	82	35
Sms	815	219	596
Anxa5	90	75	15
Klhl13	109	9	100
Serpine2	113	86	27
Hnrnpdl	2165	1211	954
Anxa4	17	10	7
Klhl10	3	1	2
Serpine1	4	1	3
Anxa3	10	8	2
Klhl11	21	15	6
Anxa2	78	50	28
Rpp25l	536	462	74
Eftud2	426	154	272
Arl6	156	142	14
Serpini1	276	132	144
Arl3	1648	1255	393
Arl2	368	321	47
Arl1	819	727	92
Appbp2	379	220	159
Bmp2k	7	0	7
Csrnp2	86	16	70
Csrnp3	294	55	239
Klhl29	19	0	19
Snn	911	584	327
Csrnp1	7	0	7
Sp2	45	8	37
Klhl28	73	55	18
Sp1	42	4	38
Klhl25	103	48	55
Sp4	92	7	85
Klhl26	47	12	35
Sp3	163	59	104
Klhl23	201	26	175
Sp6	4	0	4
Klhl24	253	182	71
Sp5	11	9	2
Btbd6	164	130	34
Klhl21	25	0	25
Sp8	55	0	55
Btbd7	36	21	15
Klhl22	215	10	205
Btbd8	10	0	10
Nmral1	457	402	55
Btbd9	425	173	252
Klhl20	43	32	11
Sp9	203	86	117
Tmem181a	30	2	28
Tia1	1244	1082	162
Ces5a	1	0	1
Serpinh1	324	227	97
Nacc1	113	2	111
Nacc2	83	5	78
Nacad	151	14	137
G6pc3	116	97	19
Son	1728	3	1725
Klhl36	34	22	12
Safb2	320	37	283
Klhl35	67	44	23
Klhl32	56	14	42
Klhl31	8	0	8
Zzef1	100	11	89
Hnrnpab	3630	1429	2201
Nxt1	354	341	13
Serhl	33	16	17
Nxt2	93	70	23
Psmd12	699	456	243
Psmd11	1357	1065	292
Psmd10	280	273	7
Spr	257	235	22
Psmd14	1182	998	184
Psmd13	1077	921	156
Hdgfrp2	479	278	201
Hdgfrp3	1380	718	662
Arid5a	9	9	0
Spx	3	0	3
Arid5b	97	4	93
Klhl42	18	7	11
Klhl40	3	3	0
Btbd1	366	212	154
Btbd2	176	102	74
Btbd3	52	20	32
Efhd1	5	4	1
Efhd2	229	150	79
Vcpip1	120	13	107
Hnrnpa3	2590	1548	1042
Athl1	41	11	30
Mapkbp1	21	0	21
Arid4b	957	345	612
Arid4a	639	31	608
Egfem1	2	0	2
Foxred1	78	54	24
Lrp1	264	28	236
Src	200	25	175
Srf	47	2	45
Lrp6	103	48	55
Arnt	69	4	65
Efhc1	1	1	0
Lrp8	458	0	458
Syndig1	75	41	34
Sri	417	378	39
Lrp2	2	0	2
Tmem184b	37	11	26
Srl	49	0	49
Lrp3	123	12	111
Tmem184c	218	141	77
Lrp4	5	0	5
Lrp5	3	1	2
Srm	903	691	212
Hnrnpa1	7597	5002	2595
Srr	127	71	56
Hnrnpa0	463	440	23
Prrxl1	1	0	1
Mphosph10	325	172	153
St5	10	2	8
G6pdx	159	55	104
St7	339	184	155
Arid3a	54	20	34
Arid3b	47	3	44
Srxn1	31	19	12
Bcs1l	107	84	23
Murc	23	3	20
Foxred2	91	41	50
Ssb	2621	712	1909
Lrmp	2	0	2
Tmem185b	35	35	0
Sst	456	434	22
Mak16	402	93	309
Serpinc1	3	3	0
Ddhd1	58	27	31
Ddhd2	67	17	50
Nif3l1	193	164	29
Chst10	200	92	108
Lrr1	59	53	6
Chst11	33	3	30
Slc44a5	9	0	9
Chst12	53	46	7
Slc44a1	56	8	48
Slc44a2	62	32	30
Ulk4	50	0	50
Sprtn	3	1	2
Atp6v0a2	81	23	58
Gcc2	305	43	262
Tmem178b	95	93	2
Gcc1	44	25	19
Chst14	7	7	0
Scn1a	24	0	24
Chst15	181	176	5
Gm11110	39	0	39
Atp6v0a1	140	13	127
Gcat	112	99	13
Scn1b	8	5	3
Smim3	18	16	2
Telo2	398	223	175
Smim4	158	150	8
Smim1	2	1	1
Rcc1	180	104	76
Sh3bp5l	165	73	92
Ptov1	5866	2035	3831
Smim7	854	725	129
Smim8	211	193	18
Col1a2	10	1	9
Col1a1	2	0	2
RP23-218K15.3	22	1	21
Scn2b	2	1	1
Tbcel	67	50	17
Zfand2b	232	201	31
Zfand2a	36	2	34
Ulk1	137	2	135
Ulk2	229	18	211
Ulk3	3	0	3
Tifa	28	24	4
Asprv1	5	3	2
Arsa	20	0	20
Tmem176a	19	16	3
Tmcc3	7	2	5
Tmem176b	275	233	42
Tmcc1	419	369	50
Tmcc2	82	6	76
Art5	4	2	2
Art3	3	2	1
Zbtb8b	11	4	7
Ppp1r3e	10	9	1
Art1	1	0	1
Ppp1r3d	3	3	0
Ppp1r3c	6	4	2
Rabgap1	410	206	204
Ppp1r3g	26	26	0
Ppp1r3f	21	15	6
Rce1	169	113	56
Slain2	230	172	58
Slain1	306	161	145
Rcc2	312	2	310
Fdxacb1	52	23	29
Zbtb7c	10	3	7
Zbtb7b	1	0	1
Zbtb7a	168	46	122
Igsf6	2	2	0
Zbtb8a	78	56	22
Igsf8	815	545	270
Gabpb2	46	7	39
Arsk	17	3	14
Igsf3	594	123	471
Arsj	2	0	2
Fam171b	456	226	230
Arsi	1	1	0
Crabp1	68	67	1
Crabp2	8	4	4
Gabpb1	128	67	61
Igsf9	222	54	168
Arsb	37	4	33
Arv1	55	5	50
Ppcdc	59	29	30
Gcdh	101	60	41
Slc31a2	20	17	3
Slc31a1	119	83	36
Syk	3	0	3
Frrs1l	100	24	76
Syp	355	191	164
Zswim1	60	45	15
Prim2	154	117	37
Zswim2	1	0	1
Zswim3	30	18	12
Zswim4	31	2	29
Zswim5	41	0	41
Zswim6	122	5	117
Zswim7	49	20	29
Zswim8	161	26	135
Prim1	287	204	83
Sfi1	14	0	14
Serp1	570	446	124
Serp2	1049	991	58
Slc7a14	18	1	17
Adssl1	6	4	2
Slc7a11	1	1	0
Slc7a10	17	5	12
Tmsb4x	68393	63215	5178
RP23-207N5.5	5	0	5
RP23-207N5.4	58	53	5
Teddm2	12	11	1
Gch1	2	2	0
Ifit1bl1	2	0	2
Ppp1r9b	205	38	167
Ppp1r9a	361	4	357
Dfna5	107	81	26
Tardbp	537	228	309
RP23-207N5.2	169	21	148
Nr2c2	168	142	26
Nr2c1	35	19	16
Scn9a	36	0	36
Kansl1l	66	21	45
Nup62cl	4	0	4
Hfm1	15	0	15
Fam177a	1099	828	271
Cntrob	37	9	28
Tmsb10	47397	40372	7025
Gclc	71	15	56
Fam178b	2	1	1
Zbtb26	35	35	0
Zbtb25	83	55	28
Zbtb24	56	31	25
Zbtb22	71	47	24
Zbtb21	23	4	19
Zbtb20	3321	11	3310
Gclm	318	256	62
Ralyl	309	146	163
Alox12e	1	0	1
Cyc1	1768	1626	142
Trmt112	1093	1055	38
Eef2k	120	47	73
Gorasp1	69	38	31
Gorasp2	303	160	143
Fastk	303	177	126
Scn8a	109	2	107
Dmap1	306	90	216
Rcl1	141	124	17
Adprhl2	354	282	72
Fam179b	46	23	23
Zbtb18	1279	1243	36
Zbtb17	128	11	117
Trmt10a	29	6	23
Zbtb16	18	0	18
Cyba	80	74	6
Cybb	2	0	2
Trmt10c	135	124	11
Zbtb14	99	33	66
Trmt10b	97	62	35
Zbtb12	507	382	125
Zbtb11	97	11	86
Pitrm1	88	7	81
Zbtb10	101	0	101
Gtdc1	154	18	136
Dcaf17	232	58	174
mt-Nd4	5715	5692	23
Gmppa	160	51	109
