geneId	total	isoform_def	isoform_undef
Fam169a	23	17	6
Fgf11	24	2	22
Ccdc18	52	50	2
Fam168b	660	73	587
Fam168a	552	60	492
Ccdc17	1	1	0
Isoc2b	22	21	1
Ccdc14	16	1	15
Mtg1	106	97	9
Ccdc15	48	36	12
Mtg2	220	125	95
Ccdc12	1047	839	208
Rfk	155	92	63
Isoc2a	6	5	1
Ccdc13	6	5	1
Rara	34	16	18
Rarb	16	8	8
Gars	828	826	2
Frmd4a	827	166	661
Frmd4b	386	59	327
Gart	261	97	164
Psmb5	2552	2526	26
Tmem191c	61	39	22
Psmb4	2572	2570	2
Psmb7	2395	2390	5
Psmb6	3995	3981	14
Psmb1	3056	2959	97
Psmb3	2325	2321	4
Psmb2	2330	2319	11
Fgf23	8	0	8
Sdsl	11	10	1
Mtdh	1428	1204	224
Ttyh3	521	47	474
Zkscan14	108	42	66
Ttyh1	260	151	109
Ttyh2	5	2	3
Mtf1	122	74	48
Zkscan17	77	39	38
Mtf2	523	295	228
Epdr1	49	30	19
Gas2	46	24	22
Gas1	278	0	278
Gas6	43	41	2
Rcsd1	3	2	1
Psma7	4255	3919	336
Gas8	204	197	7
Gas7	79	35	44
Psmc6	1211	1206	5
Rufy1	113	100	13
Psmc5	1078	1057	21
Tmco6	13	13	0
Psmc2	905	904	1
Psmc1	701	688	13
Rufy2	216	22	194
Psmc4	1554	1475	79
Rufy3	1227	615	612
Psmc3	1060	883	177
Gatc	219	186	33
Hsp90b1	1357	1282	75
Gatb	68	47	21
Ccl17	1	1	0
Rhd	2	2	0
Gatm	25	19	6
Ccl12	4	4	0
RP23-291B1.2	48	48	0
Etnppl	1	0	1
Ikbkap	200	161	39
Tmco3	92	75	17
Psmb9	4	2	2
Tmco4	4	3	1
Psmb8	6	6	0
Tmco1	398	311	87
Spsb2	31	18	13
Psmd7	1788	1608	180
Spsb3	310	203	107
Psmd6	1187	1183	4
Rarg	11	6	5
Psmd9	501	329	172
Spsb1	14	1	13
Psmd8	1718	23	1695
Psmd3	755	736	19
Psmd2	970	653	317
Psmd5	208	177	31
Psmd4	1801	1668	133
Psmd1	735	582	153
Spsb4	113	89	24
Ccl25	133	42	91
Rars	332	332	0
Tubb4b	1980	1840	140
Gast	1	1	0
Tubb4a	603	230	373
Brinp2	148	42	106
Brinp1	46	32	14
Rnpepl1	166	97	69
Nepro	19	10	9
Tmem194b	25	14	11
Brinp3	14	4	10
Chrnb4	1	0	1
Trp53rkb	121	61	60
Chrnb2	53	1	52
Trp53rka	220	191	29
Chrnb1	3	1	2
Emx2os	27	13	14
Popdc2	1	0	1
Popdc3	1	1	0
Adamts1	41	5	36
Btaf1	48	35	13
Tubb2b	51801	48211	3590
Adamts5	22	11	11
Tubb2a	4545	4200	345
Adamts4	30	0	30
Adamts3	21	5	16
Adamts2	18	7	11
Adamts9	2	1	1
Adamts8	4	3	1
Rab3gap2	49	8	41
Adamts7	47	12	35
Adamts6	3	1	2
Rab3gap1	57	19	38
Gtf2i	537	149	388
Nomo1	91	69	22
Cept1	96	74	22
Gtf2b	426	391	35
Pipox	29	20	9
Sesn2	9	9	0
Gm26902	8	0	8
Sesn1	94	25	69
Scmh1	215	137	78
Rilpl2	172	160	12
Rilpl1	74	67	7
Sesn3	144	74	70
Ffar1	1	1	0
Gm26909	2	0	2
Rlf	91	50	41
Map4k5	104	26	78
Map4k4	969	117	852
Mtm1	16	2	14
Map4k3	66	25	41
Gtf3a	665	637	28
Ptprc	4	2	2
Ptprb	1	0	1
Ptpre	64	3	61
Ptprd	622	45	577
Ptpra	372	185	187
Map4k2	41	6	35
Mypop	87	66	21
Chrna3	3	3	0
Mfap3l	3	2	1
Map4k1	32	14	18
Mtl5	1	1	0
Chrna7	2	2	0
Chrna5	1	1	0
Chrna4	4	0	4
Rbpms	2	0	2
Lztfl1	426	163	263
Gimap9	2	2	0
Sap30l	151	134	17
Picalm	179	38	141
Galnt1	126	45	81
Tmem198b	26	10	16
Mto1	140	107	33
Galnt4	4	4	0
Galnt7	42	17	25
Dtx3l	1	1	0
Rp2	44	31	13
Rp9	1168	988	180
Nadk2	74	55	19
Psme2b	24	20	4
Tha1	14	5	9
Map1lc3a	2363	2301	62
Map1lc3b	3932	3726	206
Ganab	224	69	155
Ctdnep1	252	227	25
Rpe	130	96	34
Rrnad1	190	41	149
Ptpn6	3	2	1
Ptpn9	135	78	57
Ptpn3	2	2	0
Ptpn2	138	113	25
Mtor	82	61	21
Ptpn5	177	79	98
Ptpn4	126	21	105
Acadvl	181	153	28
Ptpn1	680	530	150
Galnt9	38	32	6
Thbd	2	2	0
Dicer1	151	62	89
Mki67	279	200	79
Serbp1	4707	3845	862
Aqp9	2	0	2
Rrh	12	0	12
Aqp5	1	1	0
Aqp4	7	2	5
Gba2	151	86	65
Aqp1	1	1	0
Tubal3	1	1	0
Cldnd1	479	421	58
Mvb12a	234	233	1
Heca	12	0	12
Mvb12b	379	167	212
Mtpn	1089	141	948
Sympk	170	97	73
Gsdmc4	1	0	1
Ahdc1	115	0	115
Wrap73	316	303	13
CR974586.2	11	8	3
Dmrta2os	42	33	9
Cep85l	77	71	6
Tfip11	115	95	20
Btrc	173	85	88
Slc45a3	9	6	3
Slc45a4	25	0	25
Slc45a1	59	32	27
Gbas	213	167	46
Rnase4	11	0	11
Rbak	48	30	18
Wrap53	115	108	7
Mtrr	40	15	25
Sox6os	4	2	2
Zzz3	169	58	111
Vnn1	2	2	0
Keap1	438	282	156
Cldn34c1	150	112	38
Gbe1	30	25	5
Ramp1	42	42	0
Ptprs	1243	147	1096
Sp100	1	0	1
Ptprr	24	16	8
Ptpru	14	2	12
Ptprt	41	1	40
Ptpro	84	25	59
Ptprn	13	11	2
Ptprk	69	18	51
Ptprj	19	3	16
Ptprm	11	1	10
Rnasel	218	53	165
Ptprg	61	20	41
Ptprf	270	16	254
Ptprh	2	0	2
Efcab1	7	5	2
Efcab2	42	35	7
Heg1	110	5	105
Mttp	106	2	104
Gdpgp1	11	7	4
Alpk1	3	0	3
Acvr1	53	3	50
Efcab5	1	0	1
Efcab6	23	0	23
Gm26910	5	1	4
Efcab7	31	29	2
Scml2	4	1	3
Scml4	12	7	5
Znrd1as	59	53	6
Zmpste24	86	61	25
Rsad1	23	8	15
Uspl1	90	9	81
Gxylt2	5	1	4
Gxylt1	95	7	88
Slc32a1	190	139	51
Mtx1	408	379	29
Mtx2	649	632	17
Ryk	234	30	204
Mtx3	36	15	21
Gbf1	256	26	230
Mad1l1	86	60	26
Ranbp10	42	27	15
Ramp3	14	13	1
Ramp2	70	65	5
Ranbp17	10	7	3
Mtss1l	112	7	105
Zgpat	7	0	7
Dusp26	165	146	19
Dusp28	91	74	17
Rbfa	335	325	10
Lmtk2	8	1	7
Lmtk3	90	0	90
Smchd1	417	309	108
Dusp22	26	20	6
Dusp23	50	43	7
Helq	35	5	30
Nr3c2	14	5	9
Nr3c1	23	6	17
Helt	7	4	3
Helz	254	30	224
Fam166b	1	1	0
Selo	159	103	56
Selm	184	184	0
Selk	3056	2997	59
Selt	385	67	318
Nkapl	80	80	0
Mfsd7a	1	1	0
Mfsd7b	31	4	27
Fam167a	34	4	30
Helb	21	1	20
AC087559.2	20	13	7
Inhba	55	24	31
Inhbb	76	46	30
Kctd20	322	217	105
Kctd21	16	9	7
Atg101	449	435	14
Runx2os1	1	0	1
Tmem88b	1	0	1
Rbm3	2714	1988	726
RP23-407N2.2	15	14	1
Rbm4	8	0	8
Hmgcs1	1317	875	442
Rbm7	366	340	26
Rbks	5	5	0
Rbm5	961	433	528
Rbm6	622	176	446
Ppdpf	3337	2679	658
Kctd10	183	16	167
Gap43	2355	2134	221
Kctd15	147	69	78
Kctd17	1	0	1
Kctd18	95	47	48
Kctd11	4	4	0
Kctd12	94	0	94
Hmgcs2	6	4	2
Kctd13	594	564	30
Kctd14	28	19	9
Rbl2	25	7	18
Rbl1	24	8	16
Fam161a	11	7	4
Sag	8	1	7
Fam161b	79	19	60
Dusp14	96	80	16
Dusp15	31	28	3
Dusp16	27	3	24
Dusp18	147	65	82
Dusp19	4	0	4
Pmepa1	129	30	99
Tmem86b	8	6	2
Tmem86a	113	93	20
Nxf1	1395	1033	362
Muc1	4	4	0
Fam162a	589	429	160
Pdap1	2982	2510	472
Hes1	87	70	17
Bub3	1061	884	177
Dusp10	32	13	19
Hes5	444	330	114
Rbmx	847	693	154
Bub1	74	73	1
Dusp11	397	226	171
Dusp12	147	135	12
Gbp3	1	1	0
Clcn6	139	8	131
Clcn7	47	7	40
Clcn4	795	106	689
Clcn5	40	3	37
Thrb	9	0	9
Thra	4249	3016	1233
Tmem87a	35	24	11
Poc1b	142	61	81
Tmem87b	93	9	84
Poc1a	67	54	13
Fam163a	15	7	8
Ostf1	47	46	1
Rnaseh2c	883	868	15
Rnaseh2b	507	489	18
Heph	2	0	2
Fam163b	15	9	6
Rnaseh2a	275	245	30
RP23-421O10.2	2	1	1
Morn1	18	16	2
Sct	8	6	2
Morn2	282	0	282
Morn4	392	236	156
Scx	4	2	2
Nfrkb	181	128	53
Serf1	3712	3588	124
L1cam	252	22	230
Serf2	5057	4958	99
Pcdh10	151	12	139
Trrap	183	31	152
Pcdh17	93	31	62
Pcdh19	92	13	79
Pcdh18	41	6	35
Pcdh15	13	1	12
Sf1	516	243	273
Hes6	1384	1181	203
Hes7	6	2	4
Gbp7	3	0	3
Trmt2a	228	164	64
Trmt2b	20	13	7
Galr1	2	1	1
Nr1h3	4	2	2
Nr1h2	267	148	119
Araf	170	72	98
Snrpb2	1176	1060	116
Rhebl1	216	152	64
Trmt1l	194	49	145
Rbp4	3	2	1
Dixdc1	163	119	44
Rbp1	609	609	0
Lrba	18	0	18
Set	2756	1962	794
Thy1	53	46	7
Snrpa1	142	82	60
Setx	97	52	45
Errfi1	58	23	35
Rexo1	446	374	72
Rexo4	217	15	202
Sfn	1	1	0
Rexo2	478	468	10
Nolc1	541	200	341
Rbpj	249	64	185
Pcdh20	29	16	13
Trmt11	51	48	3
Trmt12	60	60	0
Trmt13	185	35	150
Arf4	2424	2257	167
Arf3	971	15	956
Arf2	421	354	67
Dstyk	80	6	74
Arf1	2593	2210	383
Depdc7	4	4	0
Mansc1	3	3	0
Depdc5	67	26	41
Shb	55	21	34
Rbsn	131	67	64
Smim10l1	518	4	514
Shd	280	135	145
Tnfrsf1b	2	0	2
Shf	89	42	47
M1ap	1	1	0
Tnfrsf1a	59	56	3
Hey2	2	1	1
Hyls1	20	13	7
Hey1	84	61	23
Arg2	54	53	1
Hcls1	2	2	0
Areg	4	4	0
Calcrl	1	1	0
Anapc11	1766	1634	132
Usp9x	285	104	181
Anapc10	332	150	182
Tuba4a	41	31	10
Anapc16	525	496	29
Anapc13	920	664	256
Anapc15	301	119	182
Arf6	285	171	114
Arf5	3578	3349	229
Anxa9	2	0	2
Tnfrsf17	2	2	0
Anxa7	80	67	13
Anxa6	74	53	21
Sez6	450	168	282
Heyl	2	1	1
Vkorc1l1	88	33	55
Bcap29	72	52	20
Tnfrsf23	4	0	4
Agbl5	29	6	23
Tnfrsf21	138	107	31
Tnfrsf22	4	3	1
Hexa	243	241	2
Col23a1	1	0	1
Hexb	78	78	0
Tnfrsf25	1	0	1
Agbl3	33	9	24
Hs6st3	1	0	1
Hs6st2	238	15	223
Bcap31	293	287	6
Hs6st1	49	0	49
Ski	213	3	210
Ms4a6d	1	0	1
Asb17os	2	1	1
Tnfrsf19	54	15	39
Serping1	53	52	1
Tuba1b	6925	6215	710
Tuba1a	93074	85910	7164
Tuba1c	233	163	70
Mum1	244	168	76
Sla	226	138	88
Slk	64	14	50
Sln	27	26	1
Hvcn1	2	2	0
Serpinf1	1	0	1
Arid1a	588	0	588
Arid1b	103	0	103
Mad2l2	674	489	185
Pcdhga11	4	0	4
Pcdhga10	4	0	4
Pcdhga12	177	0	177
Mul1	98	74	24
Tmem183a	509	428	81
Mad2l1	102	79	23
Lhcgr	2	1	1
Rbx1	4209	4007	202
Klhl18	64	20	44
Smo	112	12	100
Klhl15	20	11	9
Klhl12	110	57	53
Sms	932	412	520
Anxa5	91	85	6
Klhl13	111	13	98
Serpine2	117	51	66
Hnrnpdl	2234	1677	557
Anxa4	19	12	7
Klhl10	3	3	0
Serpine1	4	1	3
Anxa3	10	10	0
Klhl11	22	19	3
Anxa2	82	75	7
Rpp25l	545	486	59
Eftud2	451	176	275
Arl6	159	155	4
Serpini1	284	172	112
Arl3	1680	1677	3
Arl2	376	346	30
Arl1	822	778	44
Appbp2	393	287	106
Bmp2k	7	0	7
Csrnp2	92	27	65
Csrnp3	324	64	260
Klhl29	21	6	15
Snn	952	673	279
Csrnp1	9	0	9
Sp2	46	17	29
Klhl28	75	60	15
Sp1	44	7	37
Klhl25	104	67	37
Sp4	97	26	71
Klhl26	49	17	32
Sp3	173	85	88
Klhl23	217	116	101
Sp6	4	0	4
Klhl24	262	159	103
Sp5	12	9	3
Btbd6	166	71	95
Klhl21	27	0	27
Sp8	57	1	56
Btbd7	40	27	13
Klhl22	220	16	204
Btbd8	10	0	10
Nmral1	467	431	36
Btbd9	435	192	243
Klhl20	44	14	30
Sp9	217	115	102
Tmem181a	34	5	29
Tia1	1323	157	1166
Serpinh1	333	242	91
Nacc1	119	8	111
Nacc2	79	6	73
Nacad	165	147	18
G6pc3	119	100	19
Son	2210	98	2112
Klhl36	36	28	8
Safb2	326	195	131
Klhl35	69	67	2
Klhl32	58	22	36
Klhl31	9	0	9
Zzef1	105	12	93
Hnrnpab	3747	1937	1810
Nxt1	364	354	10
Serhl	33	25	8
Nxt2	93	68	25
Psmd12	706	481	225
Psmd11	1411	1190	221
Psmd10	286	283	3
Spr	257	237	20
Psmd14	1189	1149	40
Psmd13	1086	992	94
Hdgfrp2	487	304	183
Hdgfrp3	1382	834	548
Arid5a	9	1	8
Spx	2	0	2
Arid5b	107	98	9
Klhl42	18	8	10
Klhl40	3	0	3
Btbd1	402	328	74
Btbd2	193	4	189
Btbd3	53	24	29
Efhd1	5	3	2
Efhd2	242	173	69
Vcpip1	123	14	109
Hnrnpa3	3443	2413	1030
Athl1	46	25	21
Mapkbp1	26	0	26
Arid4b	990	421	569
Arid4a	675	511	164
Egfem1	1	0	1
Foxred1	80	46	34
Lrp1	265	105	160
Src	215	76	139
Srf	48	17	31
Lrp6	106	54	52
Arnt	74	8	66
Efhc1	2	2	0
Lrp8	490	0	490
Efhc2	1	1	0
Syndig1	76	56	20
Sri	425	394	31
Lrp2	1	0	1
Tmem184b	39	23	16
Srl	52	23	29
Lrp3	128	9	119
Tmem184c	219	185	34
Lrp4	6	2	4
Lrp5	2	1	1
Srm	911	894	17
Hnrnpa1	8470	6237	2233
Srr	126	29	97
Hnrnpa0	525	525	0
Prrxl1	1	0	1
Mphosph10	331	304	27
St5	12	2	10
G6pdx	154	99	55
St7	343	236	107
Arid3a	61	25	36
Arid3b	51	13	38
Srxn1	33	21	12
Bcs1l	109	96	13
Murc	23	3	20
Foxred2	97	57	40
Ssb	2705	2243	462
Lrmp	2	0	2
Tmem185b	35	0	35
Sst	460	443	17
Mak16	433	388	45
Serpinc1	3	0	3
Ddhd1	61	9	52
Ddhd2	65	23	42
Nif3l1	196	154	42
Chst10	209	131	78
Lrr1	58	58	0
Chst11	31	6	25
Slc44a5	12	2	10
Chst12	53	47	6
Slc44a1	56	19	37
Slc44a2	68	35	33
Ulk4	50	44	6
Sprtn	3	3	0
Atp6v0a2	78	40	38
Gcc2	332	205	127
Tmem178b	99	0	99
Gcc1	47	27	20
Chst14	8	0	8
Scn1a	24	14	10
Chst15	190	3	187
Gm11110	38	29	9
Atp6v0a1	146	53	93
Gcat	112	112	0
Scn1b	10	9	1
Smim3	18	16	2
Telo2	405	267	138
Smim4	189	180	9
Smim1	3	2	1
Rcc1	187	132	55
Sh3bp5l	173	96	77
Ptov1	6013	5816	197
Smim7	867	755	112
Smim8	209	194	15
Col1a2	12	12	0
Col1a1	2	1	1
RP23-218K15.3	23	4	19
Scn2b	2	1	1
Tbcel	75	20	55
Zfand2b	232	208	24
Zfand2a	41	6	35
Ulk1	146	13	133
Ulk2	242	59	183
Ulk3	3	0	3
Tifa	28	23	5
Asprv1	5	5	0
Arsa	20	11	9
Tmem176a	19	18	1
Tmcc3	8	2	6
Tmem176b	280	196	84
Tmcc1	436	97	339
Tmcc2	86	12	74
Art5	4	3	1
Art3	3	3	0
Zbtb8b	12	1	11
Ppp1r3e	8	7	1
Art1	1	0	1
Ppp1r3d	3	3	0
Ppp1r3c	6	4	2
Rabgap1	429	25	404
Ppp1r3g	26	2	24
Ppp1r3f	22	2	20
Rce1	179	146	33
Slain2	238	50	188
Slain1	334	204	130
Rcc2	322	5	317
Fdxacb1	53	30	23
Zbtb7c	11	6	5
Zbtb7b	1	0	1
Zbtb7a	192	49	143
Igsf6	2	2	0
Zbtb8a	81	72	9
Igsf8	847	608	239
Gabpb2	46	15	31
Arsk	18	9	9
Igsf3	635	129	506
Arsj	2	0	2
Fam171b	492	336	156
Arsi	1	1	0
Crabp1	68	68	0
Crabp2	5	4	1
Gabpb1	128	90	38
Arsg	1	1	0
Igsf9	216	50	166
Arsb	38	7	31
Arv1	56	31	25
Ppcdc	61	39	22
Gcdh	107	77	30
Slc31a2	21	20	1
Slc31a1	121	89	32
Syk	3	0	3
Frrs1l	108	31	77
Syp	362	268	94
Zswim1	62	46	16
Prim2	149	134	15
Zswim2	1	0	1
Zswim3	27	17	10
Zswim4	35	16	19
Zswim5	42	4	38
Zswim6	127	9	118
Zswim7	52	51	1
Zswim8	164	24	140
Prim1	284	226	58
Sfi1	14	4	10
Serp1	578	466	112
Serp2	1084	1073	11
Slc7a14	18	3	15
Adssl1	6	5	1
Slc7a11	1	0	1
Slc7a10	18	13	5
Tmsb4x	74297	71312	2985
RP23-207N5.5	4	0	4
RP23-207N5.4	61	58	3
Teddm2	13	0	13
Gch1	2	1	1
Ifit1bl1	2	0	2
Ppp1r9b	228	48	180
Ppp1r9a	379	49	330
Dfna5	108	39	69
Tardbp	559	248	311
RP23-207N5.2	181	32	149
Nr2c2	182	14	168
Nr2c1	33	30	3
Scn9a	36	0	36
Kansl1l	66	32	34
Nup62cl	4	4	0
Hfm1	17	13	4
Fam177a	1230	1101	129
Gckr	1	0	1
Cntrob	42	18	24
Tmsb10	65729	62333	3396
Gclc	73	37	36
Fam178b	2	2	0
Zbtb26	46	0	46
Zbtb25	82	58	24
Zbtb24	62	53	9
Zbtb22	74	52	22
Zbtb21	23	7	16
Zbtb20	3669	341	3328
Gclm	324	269	55
Ralyl	216	161	55
Alox12e	1	0	1
Cyc1	1790	1700	90
Trmt112	1116	1078	38
Eef2k	128	74	54
Gorasp1	72	61	11
Gorasp2	319	179	140
Fastk	312	240	72
Scn8a	118	22	96
Dmap1	309	291	18
Rcl1	145	140	5
Adprhl2	359	306	53
Fam179b	50	15	35
Zbtb18	1529	457	1072
Zbtb17	132	37	95
Trmt10a	29	10	19
Zbtb16	16	0	16
Cyba	79	79	0
Cybb	2	1	1
Trmt10c	133	124	9
Zbtb14	107	45	62
Trmt10b	97	94	3
Zbtb12	524	409	115
Zbtb11	100	70	30
Pitrm1	91	31	60
Zbtb10	115	7	108
Gtdc1	160	71	89
Dcaf17	241	82	159
mt-Nd4	6393	6386	7
Gmppa	160	107	53
Ppp1r35	422	371	51
mt-Nd5	1150	1150	0
H2-T23	6	6	0
Dcaf15	88	63	25
mt-Nd6	12	12	0
H2-T22	28	23	5
Eef1d	1081	997	84
Ppp1r37	144	111	33
Gmppb	66	50	16
Ppp1r36	1	1	0
Eef1g	8609	8389	220
Dcaf10	68	25	43
Wscd2	72	4	68
Wscd1	96	60	36
Dcaf13	313	304	9
Taz	329	195	134
mt-Nd1	15293	15271	22
Atp6v0e2	1066	926	140
Tcfl5	1	0	1
Dcaf11	353	127	226
mt-Nd2	5849	5841	8
Dcaf12	251	128	123
mt-Nd3	484	484	0
Txnrd1	826	573	253
Ppp1r1c	1	0	1
Ppp1r1b	75	55	20
Txnrd3	61	46	15
Ppp1r1a	678	655	23
Sfpq	2048	1815	233
Txnrd2	109	96	13
Zbtb49	6	4	2
Slfn2	3	2	1
Sfr1	2017	1937	80
Zbtb48	62	52	10
Fam172a	394	177	217
Zbtb46	6	3	3
Cox4i1	8565	8310	255
Zbtb45	181	85	96
Cox4i2	4	4	0
Zbtb44	60	22	38
Zbtb43	120	71	49
Zbtb42	3	0	3
Slfn9	14	4	10
Zbtb41	101	23	78
Zbtb40	23	5	18
Dtwd1	74	70	4
Dtwd2	23	22	1
Nr2f6	52	23	29
Tbp	97	42	55
Nr2f2	320	47	273
Cycs	3303	3263	40
Nr2f1	1474	291	1183
Mcph1	49	8	41
Rcn3	104	83	21
Tm7sf2	77	36	41
Unc45a	182	67	115
Gmpr2	185	179	6
Rcn1	162	143	19
Rcn2	637	463	174
Tm7sf3	111	103	8
Zbtb39	24	2	22
Zbtb38	172	85	87
Zbtb37	76	18	58
Fam173b	126	103	23
Fam173a	115	106	9
Mcmdc2	7	0	7
Zbtb34	92	2	90
Ckap2	64	59	5
Zbtb33	49	8	41
Ckap5	357	143	214
Ppp1r42	2	2	0
Ckap4	260	143	117
Ppp1r11	1210	1089	121
Ppp1r10	247	64	183
Ppp1r17	6	6	0
Nr2e1	124	91	33
Ppp1r18	158	62	96
Scn3a	267	12	255
Scn3b	197	85	112
Xrcc6bp1	61	59	2
Cygb	159	123	36
Fam174a	108	104	4
Trmt44	30	19	11
Haghl	335	218	117
Tdg	695	529	166
Fam174b	166	115	51
Tdh	1	0	1
Pycard	25	21	4
Ppp1r21	111	43	68
Gpr37l1	4	1	3
Ppp1r26	21	1	20
Katna1	228	0	228
Spry2	3	0	3
Spry3	2	0	2
Spry1	18	1	17
Atp6v0d1	1132	1038	94
Zmiz1os1	3	0	3
Tec	1	0	1
Fam175b	228	184	44
Tef	157	105	52
Cadps	134	22	112
Fam175a	42	21	21
Spry4	7	0	7
Katnb1	219	209	10
Asb8	138	113	25
Asb7	129	9	120
Sclt1	198	52	146
Asb6	126	102	24
Asb5	1	1	0
Tek	1	0	1
Asb4	11	6	5
Asb3	154	118	36
Asb2	4	0	4
Asb1	60	26	34
Lars2	25	9	16
Tes	117	23	94
Rab3il1	31	24	7
Mycbp2	1169	42	1127
Tfg	590	528	62
Hyou1	36	10	26
Dgcr14	157	109	48
Wsb1	594	468	126
Ift88	66	46	20
Ift81	221	186	35
Ddit4	360	180	180
Wsb2	255	130	125
Ddit3	266	238	28
Ankrd13a	131	31	100
Uba52	88	2	86
Uhrf1	173	57	116
Ankrd13c	126	38	88
Uhrf2	472	289	183
Ankrd13b	223	24	199
Aasdh	31	15	16
Ankrd13d	77	60	17
Ift80	56	3	53
Topors	428	257	171
Bves	3	2	1
Fxyd3	1	1	0
Fxyd4	2	0	2
Fxyd1	15	14	1
Fxyd2	53	5	48
Fxyd7	34	33	1
Fxyd5	7	2	5
Fxyd6	2785	1856	929
Larp7	434	416	18
Morf4l2	2150	1617	533
Morf4l1	2679	1899	780
Larp4	98	10	88
Eif4enif1	110	7	103
Larp6	29	24	5
F930015N05Rik	6	6	0
Nprl3	37	22	15
Sfxn2	144	89	55
Nprl2	263	240	23
Sfxn1	652	543	109
Sfxn4	44	41	3
Sfxn3	194	123	71
Fgfr3	84	17	67
Fgfr4	1	1	0
Sfxn5	37	17	20
Fgfr1	411	118	293
Pabpc1l	25	5	20
Fgfr2	66	4	62
Gcsh	401	390	11
Eif4a3	828	825	3
Eif4a2	2968	1726	1242
Eif4a1	10490	9811	679
Tk2	170	129	41
Tk1	197	195	2
Dzip3	318	181	137
Dzip1	93	5	88
Ptrh2	465	415	50
Ptrh1	23	21	2
Cryab	74	70	4
Szrd1	226	89	137
Spata9	5	5	0
Timmdc1	26	22	4
Jmjd1c	334	86	248
Spata3	1	0	1
Ash2l	571	409	162
Spata1	22	17	5
Spata2	118	55	63
Spata7	121	77	44
Spata5	75	26	49
Spata6	10	8	2
Bvht	7	4	3
Cyld	52	17	35
Lsg1	241	185	56
Pik3r1	618	285	333
Tkt	1929	1662	267
Pik3r2	489	458	31
Pik3r3	162	42	120
Pik3r4	47	9	38
Prkar1a	1075	772	303
Prkar1b	463	302	161
Pabpc4l	6	2	4
Bcdin3d	121	109	12
Prkar2a	240	43	197
Prkar2b	368	151	217
Chrna1os	1	1	0
Il1rapl1	11	0	11
Il1rapl2	1	0	1
Mcrs1	877	798	79
Myt1l	1195	157	1038
0610009O20Rik	198	179	19
Ash1l	507	36	471
Arcn1	243	104	139
Zfp46	249	16	233
Tmem170b	72	6	66
Zfp40	66	33	33
Zfp41	156	88	68
Grb14	74	70	4
Tnc	75	20	55
Grb10	145	69	76
Tnf	3	3	0
Drosha	264	32	232
Egln1	134	74	60
Egln2	526	459	67
Alyref2	137	137	0
Egln3	57	46	11
Cys1	7	5	2
Tnr	35	0	35
Zfp35	77	32	45
Zfp36	7	1	6
Zfp30	450	83	367
Krit1	1046	55	991
Zfp37	48	16	32
Zfp39	11	4	7
Cyp2d22	4	2	2
Mtch2	1333	988	345
Mtch1	1571	1381	190
Tox	144	92	52
Zfp68	439	315	124
Zfp69	5	0	5
Zfp62	146	46	100
Ccdc85a	21	15	6
Zfp64	104	90	14
Ccdc85b	6	6	0
Zfp65	68	34	34
B430218F22Rik	2	2	0
Tpm3-rs7	79	16	63
Tpr	1443	261	1182
Man1a	23	8	15
Ndor1	53	23	30
Lrch1	20	7	13
Zfp57	622	212	410
Zfp58	8	1	7
Lrch2	168	16	152
Zfp51	23	18	5
Zfp52	1	1	0
Zfp53	13	13	0
Zfp54	7	6	1
Lsm2	1039	960	79
Lsm3	893	35	858
Lsm4	1916	1873	43
Lsm5	763	713	50
Zfp59	5	3	2
Lrch3	72	1	71
Lsm1	774	753	21
Lsm6	1437	1422	15
Lsm7	1238	1141	97
Lsm8	703	689	14
Zfp60	182	95	87
Cgrrf1	50	44	6
Zfp61	178	132	46
Zfp84	108	86	22
Zfp85	21	20	1
Zfp87	35	0	35
Asns	131	117	14
Trh	1	0	1
Lsp1	5	4	1
Cers6	141	18	123
Cers5	183	124	59
Cers4	389	120	269
Tro	263	57	206
Cers2	205	179	26
Cers1	4	0	4
Zfp91	414	12	402
Zfp92	1	1	0
Zfp93	21	18	3
Zfp94	79	63	16
Zfp90	211	144	67
Zfp78	11	8	3
Zfp74	76	39	37
Trappc9	107	38	69
Trappc8	13	0	13
Trappc5	464	438	26
Trappc4	1072	1004	68
Gapdh	11394	9876	1518
Trappc3	1002	974	28
Trappc2	155	120	35
Tsn	2769	2234	535
Trappc1	955	902	53
Nt5dc2	404	326	78
Mtcl1	52	11	41
Nt5dc3	54	5	49
Tst	207	203	4
Nt5dc1	7	4	3
Tsx	1	0	1
Zfp81	205	90	115
Zfp82	10	4	6
Spred1	84	18	66
Spred3	44	8	36
Atad3a	271	241	30
Spred2	62	4	58
Erbb2ip	47	11	36
4930445N18Rik	1	0	1
Pdcd4	98	66	32
Amica1	1	1	0
Ttk	72	34	38
Pdcd2	371	353	18
Sgcz	8	0	8
Ttl	259	216	43
Camk2g	490	345	145
Ttn	1	0	1
Aspn	2	1	1
Camk2d	103	59	44
Aspm	89	15	74
Camk2b	498	214	284
P2ry6	5	1	4
Ttr	5	5	0
Camk2a	5	0	5
Asph	150	38	112
Foxo6os	2	0	2
P2ry1	4	0	4
Bicc1	3	3	0
Cdc37l1	339	35	304
Atad2b	115	24	91
Gpr137b	60	49	11
Tub	217	5	212
Mllt6	76	0	76
Gpr137c	12	6	6
Mllt4	385	79	306
Mllt3	1008	698	310
Mllt1	77	25	52
Zfp97	11	3	8
Ass1	43	43	0
P2rx7	3	0	3
Sgce	165	89	76
P2rx6	3	1	2
